vnf1,1.0,16550.0
vnf12,1.0,0.0
vm02,1.0,0.0
vm022,1.0,0.0
vm01,1.0,39500.0
vm03,1.0,0.0
vm012,1.0,39500.0
vm032,1.0,0.0
vnf1,2.0,40000.0
vnf12,2.0,0.0
vm02,2.0,0.0
vm022,2.0,0.0
vm01,2.0,50000.0
vm03,2.0,0.0
vm012,2.0,50000.0
vm032,2.0,0.0
vnf1,3.0,73900.0
vnf12,3.0,0.0
vm02,3.0,0.0
vm022,3.0,0.0
vm01,3.0,50000.0
vm03,3.0,0.0
vm012,3.0,50000.0
vm032,3.0,0.0
vnf1,4.0,50000.0
vnf12,4.0,0.0
vm02,4.0,0.0
vm022,4.0,0.0
vm01,4.0,40500.0
vm03,4.0,0.0
vm012,4.0,40500.0
vm032,4.0,0.0
vnf1,5.0,27775.0
vnf12,5.0,0.0
vm02,5.0,0.0
vm022,5.0,0.0
vm01,5.0,120000.0
vm03,5.0,0.0
vm012,5.0,49500.0
vm032,5.0,0.0
vnf1,6.0,92225.0
vnf12,6.0,0.0
vm02,6.0,0.0
vm022,6.0,0.0
vm01,6.0,39000.0
vm03,6.0,0.0
vm012,6.0,50000.0
vm032,6.0,0.0
vnf1,7.0,4650.0
vnf12,7.0,0.0
vm02,7.0,0.0
vm022,7.0,0.0
vm01,7.0,100000.0
vm03,7.0,0.0
vm012,7.0,50000.0
vm032,7.0,0.0
vnf1,8.0,100000.0
vnf12,8.0,0.0
vm02,8.0,0.0
vm022,8.0,0.0
vm01,8.0,71000.0
vm03,8.0,0.0
vm012,8.0,50000.0
vm032,8.0,0.0
vnf1,9.0,77450.0
vnf12,9.0,0.0
vm02,9.0,0.0
vm022,9.0,0.0
vm01,9.0,30000.0
vm03,9.0,0.0
vm012,9.0,50000.0
vm032,9.0,0.0
vnf1,10.0,78587.0
vnf12,10.0,0.0
vm02,10.0,0.0
vm022,10.0,0.0
vm01,10.0,20000.0
vm03,10.0,0.0
vm012,10.0,50000.0
vm032,10.0,0.0
vnf1,11.0,10000.0
vnf12,11.0,0.0
vm02,11.0,0.0
vm022,11.0,0.0
vm01,11.0,10000.0
vm03,11.0,0.0
vm012,11.0,50000.0
vm032,11.0,0.0
vnf1,12.0,10000.0
vnf12,12.0,0.0
vm02,12.0,0.0
vm022,12.0,0.0
vm01,12.0,10000.0
vm03,12.0,0.0
vm012,12.0,50000.0
vm032,12.0,0.0
vnf1,13.0,19050.0
vnf12,13.0,0.0
vm02,13.0,0.0
vm022,13.0,0.0
vm01,13.0,30000.0
vm03,13.0,0.0
vm012,13.0,30500.0
vm032,13.0,0.0
vnf1,14.0,20950.0
vnf12,14.0,0.0
vm02,14.0,0.0
vm022,14.0,0.0
vm01,14.0,10000.0
vm03,14.0,0.0
vm012,14.0,10000.0
vm032,14.0,0.0
vnf1,15.0,1550.0
vnf12,15.0,0.0
vm02,15.0,0.0
vm022,15.0,0.0
vm01,15.0,20000.0
vm03,15.0,0.0
vm012,15.0,20000.0
vm032,15.0,0.0
vnf1,16.0,20000.0
vnf12,16.0,0.0
vm02,16.0,0.0
vm022,16.0,0.0
vm01,16.0,10000.0
vm03,16.0,0.0
vm012,16.0,10000.0
vm032,16.0,0.0
vnf1,17.0,27500.0
vnf12,17.0,0.0
vm02,17.0,0.0
vm022,17.0,0.0
vm01,17.0,20000.0
vm03,17.0,0.0
vm012,17.0,20000.0
vm032,17.0,0.0
vnf1,18.0,12500.0
vnf12,18.0,0.0
vm02,18.0,0.0
vm022,18.0,0.0
vm01,18.0,34500.0
vm03,18.0,0.0
vm012,18.0,34500.0
vm032,18.0,0.0
vnf1,19.0,28450.0
vnf12,19.0,0.0
vm02,19.0,0.0
vm022,19.0,0.0
vm01,19.0,5500.0
vm03,19.0,0.0
vm012,19.0,5500.0
vm032,19.0,0.0
vnf1,20.0,0.0
vnf12,20.0,0.0
vm02,20.0,0.0
vm022,20.0,0.0
vm01,20.0,0.0
vm03,20.0,0.0
vm012,20.0,0.0
vm032,20.0,0.0
vnf1,30.0,0.0
vnf12,30.0,0.0
vm02,30.0,62500.0
vm022,30.0,62500.0
vm01,30.0,0.0
vm03,30.0,0.0
vm012,30.0,0.0
vm032,30.0,0.0
vnf1,100.0,0.0
vnf12,100.0,0.0
vm02,100.0,62500.0
vm022,100.0,62500.0
vm01,100.0,0.0
vm03,100.0,0.0
vm012,100.0,0.0
vm032,100.0,0.0
vnf1,101.0,21550.0
vnf12,101.0,0.0
vm02,101.0,0.0
vm022,101.0,0.0
vm01,101.0,40000.0
vm03,101.0,0.0
vm012,101.0,40000.0
vm032,101.0,0.0
vnf1,102.0,18450.0
vnf12,102.0,0.0
vm02,102.0,0.0
vm022,102.0,0.0
vm01,102.0,0.0
vm03,102.0,0.0
vm012,102.0,0.0
vm032,102.0,0.0
